order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
31386,2023-05-16,7460,Beauty,989.43,20,9,Middle East,Debit Card,1.6,413,791.54,7123.9
31387,2022-01-08,4048,Sports,55.27,5,7,North America,Cash,1.2,637,52.51,367.55
31388,2023-02-16,5919,Books,771.92,10,1,Middle East,Debit Card,2.3,701,694.73,694.73
31389,2023-02-02,3934,Beauty,34.32,0,6,Middle East,UPI,2.6,365,34.32,205.92
31390,2023-09-03,7110,Books,268.63,5,9,Asia,UPI,1.7,213,255.2,2296.79
31391,2022-02-07,2817,Home & Garden,708.5,15,2,North America,Credit Card,3.4,998,602.22,1204.45
31392,2022-05-02,7613,Electronics,282.08,20,1,North America,Credit Card,4.5,1899,225.66,225.66
31393,2022-02-18,5319,Beauty,614.63,15,9,Asia,UPI,1.8,862,522.44,4701.92
31394,2023-04-11,2275,Beauty,967.14,5,2,Middle East,Wallet,1.2,1869,918.78,1837.57
31395,2023-08-24,8231,Fashion,875.99,5,1,North America,UPI,1.7,858,832.19,832.19
31396,2022-05-16,3877,Books,837.97,30,9,Middle East,Cash,3.6,1457,586.58,5279.21
31397,2022-08-13,5014,Electronics,201.61,5,2,Middle East,Wallet,1.4,1875,191.53,383.06
31398,2023-05-08,5087,Sports,279.06,0,1,Asia,Credit Card,1.8,537,279.06,279.06
31399,2022-05-31,2147,Electronics,789.71,0,5,North America,Credit Card,2.8,654,789.71,3948.55
31400,2023-08-27,1237,Beauty,733.19,30,7,North America,Wallet,2.3,1498,513.23,3592.63
31401,2023-07-23,3122,Home & Garden,298.42,30,7,Europe,Cash,2.3,704,208.89,1462.26
31402,2022-05-28,8609,Books,434.63,25,8,Europe,Debit Card,3.5,313,325.97,2607.78
31403,2023-02-01,5595,Beauty,652.05,10,4,Europe,Credit Card,1.5,731,586.84,2347.38
31404,2023-07-21,4983,Sports,530.27,10,9,North America,Wallet,3.1,1805,477.24,4295.19
31405,2023-09-14,9134,Sports,461.55,20,9,Middle East,Credit Card,3.3,1804,369.24,3323.16
31406,2022-08-25,6606,Beauty,109.11,5,4,North America,PayPal,3.7,1210,103.65,414.62
31407,2022-08-18,2623,Home & Garden,440.61,15,3,North America,PayPal,4.1,220,374.52,1123.56
31408,2022-10-09,8226,Beauty,992.24,5,1,Asia,Credit Card,3.1,937,942.63,942.63
31409,2023-12-25,1722,Beauty,348.52,0,2,Middle East,PayPal,2.8,806,348.52,697.04
31410,2023-06-08,2095,Books,697.06,5,6,Middle East,Cash,2.8,1567,662.21,3973.24
31411,2023-11-10,4827,Fashion,510.75,5,8,Middle East,Cash,2.8,445,485.21,3881.7
31412,2023-03-24,5285,Sports,796.78,5,4,Middle East,PayPal,4.1,549,756.94,3027.76
31413,2023-11-09,1995,Books,750.79,5,1,Europe,Cash,2.7,1677,713.25,713.25
31414,2022-11-08,6681,Sports,944.96,25,4,Middle East,Credit Card,2.2,1759,708.72,2834.88
31415,2023-09-15,5661,Beauty,654.23,10,2,Asia,Credit Card,1.9,129,588.81,1177.61
31416,2023-04-11,1992,Sports,948.29,10,3,North America,PayPal,2.9,412,853.46,2560.38
31417,2022-02-17,3783,Home & Garden,51.13,30,4,North America,Cash,2.4,303,35.79,143.16
31418,2022-09-06,9347,Home & Garden,412.74,25,1,Asia,PayPal,4.2,1765,309.56,309.56
31419,2024-01-01,6682,Home & Garden,678.5,20,4,North America,PayPal,4.8,1793,542.8,2171.2
31420,2022-11-20,6961,Electronics,485.49,20,8,Europe,Credit Card,4.5,635,388.39,3107.14
31421,2022-02-15,5768,Sports,932.85,10,6,Middle East,Wallet,2.9,1391,839.56,5037.39
31422,2023-03-07,6760,Home & Garden,149.1,0,8,North America,PayPal,2.3,1428,149.1,1192.8
31423,2023-05-18,6204,Electronics,485.41,20,6,Europe,Wallet,1.3,1519,388.33,2329.97
31424,2022-12-02,8552,Books,857.61,25,8,Europe,UPI,4.4,1838,643.21,5145.66
31425,2023-04-17,9246,Books,759.87,30,4,Asia,PayPal,2.8,666,531.91,2127.64
31426,2023-06-08,1084,Home & Garden,793.3,0,1,Middle East,PayPal,4.4,500,793.3,793.3
31427,2023-09-21,6976,Electronics,467.8,25,7,Asia,Cash,1.3,847,350.85,2455.95
31428,2023-02-28,9147,Sports,345.04,30,5,Middle East,Credit Card,3.3,1235,241.53,1207.64
31429,2023-06-16,8084,Home & Garden,511.28,30,7,Asia,Credit Card,1.6,1825,357.9,2505.27
31430,2022-08-19,3779,Books,209.07,5,7,Europe,UPI,3.1,570,198.62,1390.32
31431,2022-07-15,7055,Sports,644.94,5,5,Middle East,Wallet,1.5,328,612.69,3063.46
31432,2022-12-13,3669,Fashion,788.59,10,4,Middle East,Debit Card,1.3,1656,709.73,2838.92
31433,2022-12-29,2008,Home & Garden,81.09,30,1,Europe,Credit Card,2.4,318,56.76,56.76
31434,2023-12-09,3364,Fashion,603.09,5,5,Asia,Wallet,4.7,1083,572.94,2864.68
31435,2023-04-02,4686,Home & Garden,579.69,10,3,North America,Debit Card,3.6,1261,521.72,1565.16
31436,2022-01-14,7768,Electronics,271.42,20,5,Europe,Wallet,4.5,214,217.14,1085.68
31437,2023-05-14,3199,Electronics,995.41,5,6,Asia,PayPal,2.4,1527,945.64,5673.84
31438,2023-03-29,1909,Sports,504.79,30,7,North America,Credit Card,3.8,334,353.35,2473.47
31439,2022-08-30,4439,Fashion,889.12,15,3,Asia,Wallet,2.3,1172,755.75,2267.26
31440,2022-04-14,6882,Fashion,198.46,30,7,Middle East,UPI,4.3,529,138.92,972.45
31441,2022-06-24,3913,Electronics,751.36,20,1,Middle East,Debit Card,2.3,729,601.09,601.09
31442,2023-11-05,5695,Beauty,88.5,0,6,Asia,PayPal,1.5,178,88.5,531.0
31443,2022-08-12,2006,Sports,77.44,25,7,Middle East,Debit Card,4.8,729,58.08,406.56
31444,2022-04-13,8114,Sports,200.21,25,4,Europe,UPI,4.5,1302,150.16,600.63
31445,2022-11-27,2143,Books,739.91,15,3,Asia,UPI,3.4,1156,628.92,1886.77
31446,2022-12-04,8552,Electronics,997.0,15,7,Middle East,Debit Card,2.6,321,847.45,5932.15
31447,2022-12-15,2224,Books,812.86,10,1,Asia,Debit Card,3.6,1438,731.57,731.57
31448,2023-10-10,5495,Beauty,430.44,10,5,North America,Credit Card,4.0,1939,387.4,1936.98
31449,2022-02-13,9259,Books,647.15,25,2,Asia,Cash,1.5,1961,485.36,970.72
31450,2023-11-29,1181,Beauty,479.86,30,2,North America,PayPal,2.9,660,335.9,671.8
31451,2022-11-22,7332,Books,254.94,0,6,Middle East,Debit Card,4.6,942,254.94,1529.64
31452,2023-03-27,5946,Electronics,619.72,0,8,North America,Cash,2.2,1101,619.72,4957.76
31453,2023-11-24,8450,Beauty,534.32,20,2,Europe,Wallet,4.9,888,427.46,854.91
31454,2022-02-03,3945,Sports,542.4,10,7,North America,Debit Card,3.9,1048,488.16,3417.12
31455,2023-01-02,9846,Electronics,72.77,10,1,Asia,UPI,2.6,1746,65.49,65.49
31456,2022-05-11,4686,Electronics,129.84,30,3,Middle East,Wallet,4.0,741,90.89,272.66
31457,2023-10-22,3288,Home & Garden,504.7,5,2,Asia,UPI,4.6,1855,479.46,958.93
31458,2022-04-06,3831,Fashion,365.13,30,6,North America,UPI,3.2,1243,255.59,1533.55
31459,2023-06-22,9913,Sports,430.75,20,2,Asia,Debit Card,4.5,497,344.6,689.2
31460,2023-05-05,4248,Books,396.14,10,1,North America,PayPal,4.2,819,356.53,356.53
31461,2023-09-25,9501,Electronics,714.31,25,4,North America,PayPal,3.9,1215,535.73,2142.93
31462,2023-09-10,2025,Books,186.77,10,8,Middle East,Cash,2.3,1095,168.09,1344.74
31463,2023-11-23,5412,Electronics,942.72,0,7,Middle East,Debit Card,3.7,1547,942.72,6599.04
31464,2022-08-16,6902,Sports,475.7,20,8,Middle East,Cash,1.5,439,380.56,3044.48
31465,2023-06-13,4643,Electronics,346.98,15,2,Europe,PayPal,3.9,806,294.93,589.87
31466,2022-10-08,9559,Books,30.96,0,1,North America,UPI,3.4,1034,30.96,30.96
31467,2023-12-29,5650,Books,361.57,20,3,Middle East,Credit Card,3.5,1683,289.26,867.77
31468,2022-10-14,2249,Sports,629.5,5,3,Middle East,Credit Card,3.4,1944,598.02,1794.07
31469,2022-09-27,3983,Books,799.29,15,6,North America,Credit Card,1.5,1063,679.4,4076.38
31470,2022-02-15,5575,Beauty,734.69,0,2,Asia,Wallet,3.5,1948,734.69,1469.38
31471,2022-11-15,8447,Electronics,577.49,10,7,Asia,Debit Card,5.0,208,519.74,3638.19
31472,2023-01-12,5109,Beauty,441.73,30,8,Middle East,Wallet,2.2,1905,309.21,2473.69
31473,2023-06-06,5023,Fashion,530.19,25,6,Asia,Wallet,1.7,541,397.64,2385.86
31474,2023-07-05,8969,Fashion,962.18,20,9,North America,Credit Card,1.2,1732,769.74,6927.7
31475,2022-08-03,1589,Home & Garden,966.44,30,7,Asia,Credit Card,2.5,1516,676.51,4735.56
31476,2022-04-18,2782,Home & Garden,805.26,10,4,North America,UPI,2.3,912,724.73,2898.94
31477,2022-03-20,5568,Electronics,175.17,0,7,Middle East,UPI,3.4,1786,175.17,1226.19
31478,2022-11-15,5412,Books,934.88,0,8,Europe,Cash,3.4,741,934.88,7479.04
31479,2022-03-07,5680,Sports,651.41,0,4,Asia,Wallet,3.7,910,651.41,2605.64
31480,2022-11-12,9990,Fashion,483.02,20,9,Middle East,Credit Card,2.3,1084,386.42,3477.74
31481,2023-05-10,1470,Books,565.82,20,1,Middle East,Cash,3.9,718,452.66,452.66
31482,2022-02-22,5827,Home & Garden,481.66,10,2,Middle East,Debit Card,2.3,1608,433.49,866.99
31483,2023-10-30,6067,Sports,483.42,0,3,Europe,Credit Card,2.7,1884,483.42,1450.26
31484,2023-12-20,3994,Electronics,436.9,20,7,North America,Debit Card,4.2,1569,349.52,2446.64
31485,2022-04-15,4129,Books,896.89,15,1,North America,UPI,3.0,1041,762.36,762.36
31486,2022-06-06,7167,Beauty,461.28,30,3,North America,Debit Card,4.1,1325,322.9,968.69
31487,2022-08-21,2313,Electronics,227.94,20,7,Europe,PayPal,3.6,1099,182.35,1276.46
31488,2023-10-26,7546,Fashion,236.47,30,5,Middle East,Debit Card,3.6,1103,165.53,827.64
31489,2022-11-27,8934,Electronics,140.3,25,1,Europe,Credit Card,4.7,393,105.22,105.22
31490,2022-02-20,6358,Electronics,558.74,15,1,Middle East,PayPal,3.7,1833,474.93,474.93
31491,2022-07-23,1282,Sports,331.57,5,1,Middle East,UPI,2.5,311,314.99,314.99
31492,2023-02-15,8609,Fashion,581.63,15,6,Europe,Credit Card,2.3,1190,494.39,2966.31
31493,2023-07-03,2398,Home & Garden,931.55,5,7,Middle East,Wallet,3.8,377,884.97,6194.81
31494,2023-03-31,3733,Sports,956.08,25,4,Europe,Credit Card,4.3,1057,717.06,2868.24
31495,2022-04-27,5067,Electronics,312.74,0,2,North America,Credit Card,3.2,1593,312.74,625.48
31496,2022-11-29,3357,Books,228.01,10,8,Europe,Cash,1.3,1835,205.21,1641.67
31497,2023-10-05,4238,Beauty,64.79,0,1,Asia,Wallet,3.1,507,64.79,64.79
31498,2023-02-07,8989,Beauty,280.16,20,3,Europe,Credit Card,2.6,650,224.13,672.38
31499,2023-07-01,8210,Sports,511.23,25,4,Middle East,Debit Card,1.3,232,383.42,1533.69
31500,2023-09-09,1787,Books,606.58,30,3,Europe,PayPal,3.1,1315,424.61,1273.82
31501,2022-03-18,9234,Beauty,107.18,5,3,Middle East,Debit Card,3.8,782,101.82,305.46
31502,2022-02-08,6784,Books,253.04,5,1,Asia,PayPal,1.8,127,240.39,240.39
31503,2023-08-20,5643,Home & Garden,51.54,30,7,Middle East,Cash,1.2,655,36.08,252.55
31504,2023-10-17,5321,Home & Garden,778.45,5,3,Middle East,Cash,1.4,1530,739.53,2218.58
31505,2023-03-25,5728,Sports,277.46,10,8,North America,Credit Card,2.8,919,249.71,1997.71
31506,2023-04-07,6640,Fashion,573.44,30,2,Asia,Debit Card,1.7,1988,401.41,802.82
31507,2023-09-25,4410,Books,465.62,30,9,Europe,Credit Card,4.3,801,325.93,2933.41
31508,2023-04-03,2358,Books,482.59,30,1,North America,Debit Card,1.6,607,337.81,337.81
31509,2023-07-05,1537,Fashion,669.03,5,1,Asia,Debit Card,2.0,1666,635.58,635.58
31510,2022-02-24,4868,Electronics,416.31,0,9,North America,Cash,1.2,453,416.31,3746.79
31511,2022-05-26,5576,Electronics,257.34,0,7,Europe,Debit Card,4.4,228,257.34,1801.38
31512,2022-08-26,5525,Electronics,415.46,25,5,Asia,Cash,2.6,546,311.59,1557.98
31513,2023-10-17,4583,Sports,825.53,5,6,North America,PayPal,2.4,1898,784.25,4705.52
31514,2022-11-06,8898,Electronics,566.47,25,6,Middle East,PayPal,2.6,480,424.85,2549.12
31515,2023-10-05,2350,Sports,976.85,10,7,Middle East,Wallet,1.1,1230,879.17,6154.16
31516,2022-10-01,4856,Fashion,787.16,5,5,North America,Cash,4.9,1625,747.8,3739.01
31517,2023-01-01,3625,Books,827.35,25,6,Europe,PayPal,3.8,1553,620.51,3723.08
31518,2023-03-13,5307,Beauty,784.84,20,8,Europe,Credit Card,4.3,990,627.87,5022.98
31519,2023-06-09,3925,Beauty,447.9,25,8,North America,Cash,3.9,933,335.92,2687.4
31520,2022-10-26,7714,Sports,805.53,5,3,Europe,Credit Card,4.1,544,765.25,2295.76
31521,2022-09-27,8197,Sports,634.51,10,7,Asia,Cash,4.2,721,571.06,3997.41
31522,2023-02-26,7006,Home & Garden,233.42,15,5,Asia,Debit Card,4.8,635,198.41,992.03
31523,2023-04-30,9541,Books,104.02,0,7,Europe,PayPal,4.5,1649,104.02,728.14
31524,2023-08-12,2537,Fashion,503.86,30,3,Middle East,Cash,1.4,1010,352.7,1058.11
31525,2022-10-28,3728,Books,587.08,20,8,Middle East,Cash,3.5,1313,469.66,3757.31
31526,2022-01-26,8381,Home & Garden,355.92,25,6,Middle East,Debit Card,1.6,1309,266.94,1601.64
31527,2022-08-26,5346,Sports,633.34,25,1,North America,Wallet,4.5,500,475.0,475.0
31528,2023-03-10,3366,Books,159.25,30,7,Middle East,PayPal,2.4,927,111.48,780.32
31529,2023-03-14,8028,Sports,808.26,0,2,Europe,PayPal,2.8,502,808.26,1616.52
31530,2022-11-02,7868,Beauty,406.77,10,9,Middle East,UPI,2.4,574,366.09,3294.84
31531,2022-01-23,4875,Books,728.68,10,4,Middle East,Wallet,2.8,1329,655.81,2623.25
31532,2022-03-09,7041,Fashion,854.45,20,8,North America,Debit Card,4.6,1785,683.56,5468.48
31533,2023-03-19,4601,Beauty,246.49,15,7,North America,Credit Card,3.6,155,209.52,1466.62
31534,2022-08-12,5174,Fashion,549.97,15,6,Middle East,Wallet,2.9,1883,467.47,2804.85
31535,2022-05-18,1923,Fashion,133.74,20,9,Middle East,UPI,4.7,843,106.99,962.93
31536,2023-09-20,1618,Sports,52.15,15,6,Asia,Debit Card,2.0,1847,44.33,265.97
31537,2022-11-23,5400,Fashion,49.65,15,9,Middle East,Wallet,4.5,1862,42.2,379.82
31538,2023-05-07,7342,Home & Garden,950.66,30,2,Europe,PayPal,2.9,1933,665.46,1330.92
31539,2022-08-12,4303,Electronics,54.35,10,7,North America,PayPal,1.1,1690,48.92,342.4
31540,2023-05-26,6580,Fashion,607.13,30,2,Europe,Wallet,2.4,385,424.99,849.98
31541,2023-06-03,8600,Books,66.82,0,4,North America,Debit Card,4.7,694,66.82,267.28
31542,2023-11-09,9122,Home & Garden,717.47,5,6,Europe,Cash,1.1,567,681.6,4089.58
31543,2022-08-02,1082,Sports,494.43,30,3,Europe,Cash,4.7,1505,346.1,1038.3
31544,2022-05-02,1092,Sports,216.27,15,2,Middle East,UPI,2.3,1421,183.83,367.66
31545,2022-12-30,7760,Home & Garden,607.28,15,6,Middle East,PayPal,4.2,313,516.19,3097.13
31546,2023-08-20,8375,Electronics,340.87,15,3,Asia,PayPal,3.8,1708,289.74,869.22
31547,2023-05-26,8837,Sports,160.0,15,8,Europe,Cash,3.7,1071,136.0,1088.0
31548,2023-01-10,7724,Sports,742.37,10,8,North America,UPI,4.4,1688,668.13,5345.06
31549,2023-04-09,4048,Beauty,387.96,5,7,Middle East,Cash,4.9,322,368.56,2579.93
31550,2023-12-25,2467,Beauty,474.49,10,3,Europe,Cash,3.5,576,427.04,1281.12
31551,2022-06-14,6489,Beauty,48.26,10,7,Europe,PayPal,2.8,831,43.43,304.04
31552,2023-09-08,3698,Electronics,568.09,10,9,North America,UPI,4.3,1223,511.28,4601.53
31553,2023-12-22,9983,Home & Garden,518.59,25,3,North America,Credit Card,2.7,1051,388.94,1166.83
31554,2023-11-17,1475,Sports,751.0,15,4,Middle East,PayPal,3.7,811,638.35,2553.4
31555,2022-05-31,9695,Sports,483.36,15,9,Middle East,UPI,4.1,1479,410.86,3697.7
31556,2023-11-10,1230,Sports,845.59,5,6,Europe,PayPal,4.3,1794,803.31,4819.86
31557,2023-03-26,8021,Fashion,354.53,10,7,Europe,UPI,2.7,858,319.08,2233.54
31558,2022-08-28,7833,Sports,749.67,30,7,Europe,Credit Card,3.0,1227,524.77,3673.38
31559,2022-04-17,3256,Sports,249.32,5,8,North America,UPI,3.2,591,236.85,1894.83
31560,2023-06-06,4970,Home & Garden,864.59,5,9,Europe,Wallet,4.6,166,821.36,7392.24
31561,2023-02-07,5838,Books,358.37,5,3,North America,Wallet,3.9,1356,340.45,1021.35
31562,2023-07-27,1383,Books,739.03,15,7,Middle East,Debit Card,3.4,1127,628.18,4397.23
31563,2022-08-02,1760,Sports,806.2,10,1,North America,UPI,1.4,849,725.58,725.58
31564,2023-12-29,6243,Fashion,172.48,15,5,North America,UPI,3.5,1930,146.61,733.04
31565,2022-02-08,4952,Fashion,803.23,10,3,Asia,PayPal,1.5,1248,722.91,2168.72
31566,2022-05-20,1942,Electronics,296.72,30,1,North America,UPI,1.7,443,207.7,207.7
31567,2023-08-02,3695,Electronics,599.24,10,4,Asia,Debit Card,3.7,1187,539.32,2157.26
31568,2022-04-01,2296,Home & Garden,526.39,10,1,Middle East,Cash,2.0,705,473.75,473.75
31569,2022-12-06,3147,Sports,589.76,30,6,North America,Debit Card,4.4,1171,412.83,2476.99
31570,2023-07-27,7874,Beauty,790.7,0,7,Europe,Credit Card,4.1,1211,790.7,5534.9
31571,2023-01-13,5396,Fashion,833.0,0,5,Europe,Debit Card,1.4,1763,833.0,4165.0
31572,2023-12-24,1608,Beauty,258.26,5,8,Asia,Wallet,2.7,250,245.35,1962.78
31573,2023-11-09,1881,Electronics,197.34,15,2,Asia,Debit Card,4.0,281,167.74,335.48
31574,2022-11-08,8316,Fashion,92.88,30,1,Middle East,PayPal,4.3,1288,65.02,65.02
31575,2023-10-20,5891,Beauty,708.93,15,7,North America,Credit Card,3.4,1630,602.59,4218.13
31576,2022-06-17,7480,Sports,481.45,5,4,Asia,UPI,1.1,109,457.38,1829.51
31577,2022-08-21,8505,Beauty,157.89,5,7,North America,PayPal,1.5,1653,150.0,1049.97
31578,2022-08-21,2994,Electronics,488.44,5,3,Middle East,Wallet,1.6,806,464.02,1392.05
31579,2022-06-29,2323,Fashion,984.72,15,7,Europe,Credit Card,2.2,1348,837.01,5859.08
31580,2022-11-04,8768,Fashion,562.18,25,7,Middle East,Cash,3.9,809,421.64,2951.44
31581,2022-04-03,2011,Fashion,873.36,25,8,Middle East,Cash,4.5,1004,655.02,5240.16
31582,2023-01-20,7903,Sports,97.49,30,5,Middle East,Credit Card,3.0,1541,68.24,341.22
31583,2023-01-17,1688,Fashion,903.05,30,8,Europe,Wallet,4.3,1345,632.13,5057.08
31584,2022-03-12,5068,Beauty,562.55,20,4,Asia,PayPal,3.3,733,450.04,1800.16
31585,2023-07-18,4447,Books,544.56,5,6,Middle East,Debit Card,1.8,712,517.33,3103.99
31586,2022-12-22,8897,Home & Garden,146.37,30,5,North America,UPI,4.5,526,102.46,512.3
31587,2023-10-04,8255,Home & Garden,462.29,10,6,Asia,PayPal,4.9,852,416.06,2496.37
31588,2022-09-18,9075,Books,489.68,5,3,Asia,Debit Card,1.8,682,465.2,1395.59
31589,2023-07-05,9632,Home & Garden,148.59,15,4,Asia,PayPal,3.6,1008,126.3,505.21
31590,2022-09-11,3462,Sports,342.22,10,7,Asia,Credit Card,2.1,308,308.0,2155.99
31591,2023-08-21,6123,Beauty,880.08,20,5,Asia,PayPal,3.2,1051,704.06,3520.32
31592,2023-03-20,5178,Home & Garden,43.02,20,9,Middle East,Wallet,4.8,172,34.42,309.74
31593,2023-02-03,7149,Sports,528.42,15,4,Europe,Wallet,4.5,568,449.16,1796.63
31594,2022-01-25,2752,Books,783.85,5,6,North America,Wallet,4.2,1689,744.66,4467.94
31595,2023-04-23,5629,Home & Garden,968.06,30,5,North America,Debit Card,1.3,1286,677.64,3388.21
31596,2022-08-01,6916,Fashion,661.52,10,2,Europe,Credit Card,2.7,956,595.37,1190.74
31597,2022-11-04,5546,Books,49.9,25,6,North America,UPI,3.0,656,37.42,224.55
31598,2022-10-26,4359,Books,721.92,10,6,Middle East,PayPal,3.1,501,649.73,3898.37
31599,2023-01-29,6013,Books,731.85,10,8,Asia,Debit Card,3.4,973,658.67,5269.32
31600,2023-04-28,8604,Sports,541.75,25,9,North America,PayPal,2.6,1131,406.31,3656.81
31601,2023-12-28,5014,Electronics,384.03,10,5,Europe,Credit Card,1.7,1498,345.63,1728.14
31602,2022-09-18,1899,Sports,445.26,15,6,Europe,Debit Card,1.2,409,378.47,2270.83
31603,2023-02-03,2189,Electronics,945.76,10,5,Middle East,Debit Card,1.3,351,851.18,4255.92
31604,2022-06-30,1652,Sports,888.52,20,5,Europe,Debit Card,3.8,1357,710.82,3554.08
31605,2022-05-06,8996,Home & Garden,291.3,0,7,Asia,Cash,2.9,681,291.3,2039.1
31606,2022-12-20,1982,Home & Garden,83.33,30,8,Europe,UPI,4.5,581,58.33,466.65
31607,2023-10-10,1575,Home & Garden,747.54,10,4,North America,Wallet,3.0,1531,672.79,2691.14
31608,2023-08-10,9524,Books,537.67,10,9,Asia,Credit Card,1.2,691,483.9,4355.13
31609,2023-01-01,5307,Fashion,643.86,5,5,Middle East,PayPal,3.6,1433,611.67,3058.34
31610,2023-07-12,9480,Beauty,944.42,30,8,Middle East,PayPal,2.4,715,661.09,5288.75
31611,2022-10-18,7753,Electronics,943.45,0,7,Asia,Cash,1.5,1782,943.45,6604.15
31612,2023-10-28,8740,Sports,831.9,10,2,Europe,PayPal,3.2,1352,748.71,1497.42
31613,2022-03-26,2055,Home & Garden,272.29,30,3,North America,Wallet,4.7,1771,190.6,571.81
31614,2023-10-05,7026,Fashion,803.34,10,9,Asia,PayPal,2.0,544,723.01,6507.05
31615,2023-05-14,5369,Beauty,848.66,30,5,Europe,Debit Card,2.5,565,594.06,2970.31
31616,2022-10-02,2324,Fashion,10.88,20,8,North America,PayPal,2.2,1433,8.7,69.63
31617,2023-09-17,4595,Home & Garden,414.47,15,8,Europe,Credit Card,1.4,1576,352.3,2818.4
31618,2022-04-28,4827,Electronics,319.87,15,7,Middle East,PayPal,4.6,830,271.89,1903.23
31619,2023-03-11,3323,Electronics,845.5,20,1,Europe,Cash,2.2,1841,676.4,676.4
31620,2022-03-07,2882,Beauty,116.72,10,1,North America,Credit Card,3.8,889,105.05,105.05
31621,2023-03-29,2153,Beauty,625.94,15,7,Asia,Cash,3.8,137,532.05,3724.34
31622,2022-01-04,4370,Home & Garden,514.09,20,8,North America,UPI,3.3,608,411.27,3290.18
31623,2022-12-11,9288,Home & Garden,925.82,5,8,Middle East,UPI,2.2,1042,879.53,7036.23
31624,2022-01-14,1276,Electronics,479.51,5,7,Europe,Wallet,1.8,458,455.53,3188.74
31625,2022-06-15,6404,Electronics,86.13,0,3,Asia,PayPal,3.8,249,86.13,258.39
31626,2022-06-19,6292,Books,890.45,5,3,Europe,PayPal,2.1,1404,845.93,2537.78
31627,2022-03-20,9523,Beauty,605.17,0,7,Asia,UPI,1.7,1498,605.17,4236.19
31628,2023-06-10,5198,Beauty,671.63,15,2,Europe,Wallet,3.5,644,570.89,1141.77
31629,2023-11-12,4696,Electronics,722.84,25,2,Asia,Cash,3.2,568,542.13,1084.26
31630,2022-04-07,4202,Sports,829.52,10,3,Middle East,Wallet,2.7,1114,746.57,2239.7
31631,2023-02-19,3086,Books,741.37,15,2,Europe,PayPal,1.1,305,630.16,1260.33
31632,2023-08-02,1306,Sports,264.69,0,1,Europe,UPI,4.4,874,264.69,264.69
31633,2023-07-20,1883,Electronics,958.5,20,9,Europe,UPI,2.1,781,766.8,6901.2
31634,2022-03-15,7663,Books,153.93,0,8,North America,Debit Card,1.8,843,153.93,1231.44
31635,2023-10-24,7189,Books,420.23,15,7,Middle East,Debit Card,2.2,1019,357.2,2500.37
31636,2022-10-21,5289,Electronics,537.11,25,7,North America,Wallet,2.5,605,402.83,2819.83
31637,2022-04-12,4589,Home & Garden,63.27,30,7,Middle East,Cash,4.4,891,44.29,310.02
31638,2022-08-22,4641,Fashion,133.43,10,8,Europe,Wallet,4.6,1659,120.09,960.7
31639,2022-11-04,8336,Fashion,197.02,5,2,Europe,PayPal,1.1,557,187.17,374.34
31640,2022-10-08,6108,Beauty,871.5,5,4,Europe,Wallet,2.1,316,827.92,3311.7
31641,2023-11-15,3162,Electronics,605.4,30,5,Europe,Wallet,3.0,1881,423.78,2118.9
31642,2023-05-07,7709,Home & Garden,109.73,0,4,Asia,Credit Card,3.2,862,109.73,438.92
31643,2023-01-31,6167,Electronics,735.5,25,8,Asia,PayPal,2.2,566,551.62,4413.0
31644,2023-12-17,4141,Home & Garden,461.73,25,6,Europe,Credit Card,1.0,228,346.3,2077.78
